ID,taxonID,binomial,habitat,importance,season,suitability,class_id,habitat_2,responseClass
21686,103674933,Cranioleuca vulpina,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24774,103674933,Cranioleuca vulpina,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
67913,103674933,Cranioleuca vulpina,Shrubland - Subtropical/Tropical Moist,Yes,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
84400,103674933,Cranioleuca vulpina,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
93303,103674933,Cranioleuca vulpina,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,resident,Suitable,505,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),NHS
21690,103676114,Machaeropterus striolatus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
33461,103676114,Machaeropterus striolatus,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
21696,103676987,Tityra cayana,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
21697,103676987,Tityra cayana,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24775,103676987,Tityra cayana,Forest - Subtropical/Tropical Swamp,Yes,breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
24776,103676987,Tityra cayana,Forest - Subtropical/Tropical Swamp,Yes,non-breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
45520,103676987,Tityra cayana,Artificial/Terrestrial - Plantations,No,breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
45521,103676987,Tityra cayana,Artificial/Terrestrial - Plantations,No,non-breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
51779,103676987,Tityra cayana,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
51780,103676987,Tityra cayana,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
84403,103676987,Tityra cayana,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
84404,103676987,Tityra cayana,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
21698,103677009,Tityra braziliensis,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
21699,103677009,Tityra braziliensis,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24777,103677009,Tityra braziliensis,Forest - Subtropical/Tropical Swamp,Yes,non-breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
24778,103677009,Tityra braziliensis,Forest - Subtropical/Tropical Swamp,Yes,breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
45522,103677009,Tityra braziliensis,Artificial/Terrestrial - Plantations,No,non-breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
45523,103677009,Tityra braziliensis,Artificial/Terrestrial - Plantations,No,breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
51781,103677009,Tityra braziliensis,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
51782,103677009,Tityra braziliensis,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
84405,103677009,Tityra braziliensis,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
84406,103677009,Tityra braziliensis,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
21700,103677078,Pachyramphus viridis,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
51783,103677078,Pachyramphus viridis,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
67916,103677078,Pachyramphus viridis,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
21701,103677088,Pachyramphus griseigularis,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
51784,103677088,Pachyramphus griseigularis,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
67917,103677088,Pachyramphus griseigularis,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
21705,103677312,Schiffornis turdina,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
33469,103677312,Schiffornis turdina,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
21706,103677334,Schiffornis olivacea,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
33470,103677334,Schiffornis olivacea,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
9788,103679869,Platyrinchus mystaceus,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
21710,103679869,Platyrinchus mystaceus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
33474,103679869,Platyrinchus mystaceus,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
65443,103679869,Platyrinchus mystaceus,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
67919,103679869,Platyrinchus mystaceus,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
21714,103680198,Mionectes macconnelli,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24780,103680198,Mionectes macconnelli,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
33478,103680198,Mionectes macconnelli,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
45528,103680198,Mionectes macconnelli,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
21715,103680258,Mionectes roraimae,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24781,103680258,Mionectes roraimae,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
33479,103680258,Mionectes roraimae,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
45529,103680258,Mionectes roraimae,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
21718,103680403,Rhynchocyclus olivaceus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24782,103680403,Rhynchocyclus olivaceus,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
21719,103680421,Rhynchocyclus aequinoctialis,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24783,103680421,Rhynchocyclus aequinoctialis,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
21720,103680514,Tolmomyias assimilis,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24784,103680514,Tolmomyias assimilis,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
9790,103680560,Tolmomyias flaviventris,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
21721,103680560,Tolmomyias flaviventris,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
23512,103680560,Tolmomyias flaviventris,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,NHS
24785,103680560,Tolmomyias flaviventris,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
45530,103680560,Tolmomyias flaviventris,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
47673,103680560,Tolmomyias flaviventris,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
51788,103680560,Tolmomyias flaviventris,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
57889,103680560,Tolmomyias flaviventris,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,NHS
65445,103680560,Tolmomyias flaviventris,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
67921,103680560,Tolmomyias flaviventris,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
65446,103681041,Stigmatura napensis,Shrubland - Subtropical/Tropical Dry,Yes,resident,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
67923,103681041,Stigmatura napensis,Shrubland - Subtropical/Tropical Moist,Yes,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
84411,103681041,Stigmatura napensis,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
9791,103681055,Euscarthmus meloryphus,Forest - Subtropical/Tropical Dry,No,breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
9792,103681055,Euscarthmus meloryphus,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
43436,103681055,Euscarthmus meloryphus,Artificial/Terrestrial - Pastureland,No,breeding,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
43437,103681055,Euscarthmus meloryphus,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
65447,103681055,Euscarthmus meloryphus,Shrubland - Subtropical/Tropical Dry,Yes,breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
65448,103681055,Euscarthmus meloryphus,Shrubland - Subtropical/Tropical Dry,Yes,non-breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
69956,103681055,Euscarthmus meloryphus,Shrubland - Subtropical/Tropical High Altitude,Yes,non-breeding,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,NHS
69957,103681055,Euscarthmus meloryphus,Shrubland - Subtropical/Tropical High Altitude,Yes,breeding,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,NHS
21729,103681211,Elaenia sordida,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
33487,103681211,Elaenia sordida,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
51792,103681211,Elaenia sordida,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
67925,103681211,Elaenia sordida,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
9795,103681244,Elaenia chiriquensis,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
9796,103681244,Elaenia chiriquensis,Forest - Subtropical/Tropical Dry,No,breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
41761,103681244,Elaenia chiriquensis,Artificial/Terrestrial - Arable Land,No,breeding,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
41762,103681244,Elaenia chiriquensis,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
45531,103681244,Elaenia chiriquensis,Artificial/Terrestrial - Plantations,No,breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
45532,103681244,Elaenia chiriquensis,Artificial/Terrestrial - Plantations,No,non-breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
51793,103681244,Elaenia chiriquensis,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,non-breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
51794,103681244,Elaenia chiriquensis,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,breeding,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
57890,103681244,Elaenia chiriquensis,Savanna - Dry,Yes,non-breeding,Suitable,201,Savanna - Dry,NHS
57891,103681244,Elaenia chiriquensis,Savanna - Dry,Yes,breeding,Suitable,201,Savanna - Dry,NHS
65451,103681244,Elaenia chiriquensis,Shrubland - Subtropical/Tropical Dry,No,non-breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
65452,103681244,Elaenia chiriquensis,Shrubland - Subtropical/Tropical Dry,No,breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
84412,103681244,Elaenia chiriquensis,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,non-breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
84413,103681244,Elaenia chiriquensis,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,breeding,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
21731,103681376,Elaenia olivina,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
33489,103681376,Elaenia olivina,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
43441,103681376,Elaenia olivina,Artificial/Terrestrial - Pastureland,No,resident,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
51798,103681376,Elaenia olivina,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
67927,103681376,Elaenia olivina,Shrubland - Subtropical/Tropical Moist,No,resident,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
69961,103681376,Elaenia olivina,Shrubland - Subtropical/Tropical High Altitude,Yes,resident,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,NHS
21734,103681536,Myiopagis caniceps,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
21735,103681536,Myiopagis caniceps,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24786,103681536,Myiopagis caniceps,Forest - Subtropical/Tropical Swamp,Yes,non-breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
24787,103681536,Myiopagis caniceps,Forest - Subtropical/Tropical Swamp,Yes,breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
21736,103681580,Myiopagis cinerea,Forest - Subtropical/Tropical Moist Lowland,Yes,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
21737,103681580,Myiopagis cinerea,Forest - Subtropical/Tropical Moist Lowland,Yes,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24788,103681580,Myiopagis cinerea,Forest - Subtropical/Tropical Swamp,Yes,non-breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
24789,103681580,Myiopagis cinerea,Forest - Subtropical/Tropical Swamp,Yes,breeding,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
9799,103681893,Phaeomyias murina,Forest - Subtropical/Tropical Dry,No,breeding,Suitable,105,Forest - Subtropical/Tropical Dry,RCU
9800,103681893,Phaeomyias murina,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable,105,Forest - Subtropical/Tropical Dry,RCU
21740,103681893,Phaeomyias murina,Forest - Subtropical/Tropical Moist Lowland,No,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
21741,103681893,Phaeomyias murina,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
23513,103681893,Phaeomyias murina,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,breeding,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,RCU
